Date_of_usage,Azure_region,Service_Type,Demand_units,Capacity_allocated,Cost_USD,Service_availability,Market_Trend_Index,Holiday_Flag,lag_1,lag_2,rolling_mean_3,usage_spike
2024-02-22,Asia East,Compute,443,492,84.91,98.97,1.28,1,494.0,427.0,454.6666666666667,0
2024-02-22,Asia East,Compute,335,407,52.63,97.79,1.19,1,443.0,494.0,424.0,0
2024-02-22,Asia East,Compute,223,238,33.77,98.74,1.47,0,335.0,443.0,333.6666666666667,0
2024-02-22,Asia East,Compute,254,304,33.43,98.46,1.11,0,223.0,335.0,270.6666666666667,0
2024-02-22,Asia East,Compute,280,337,41.66,99.04,1.01,1,254.0,223.0,252.33333333333334,0
2024-02-22,Asia East,Compute,387,481,50.01,99.55,0.95,0,280.0,254.0,307.0,0
2024-02-23,Asia East,Compute,162,184,23.64,97.39,1.09,0,387.0,280.0,276.3333333333333,0
2024-02-23,Asia East,Compute,186,218,30.21,98.99,1.24,0,162.0,387.0,245.0,0
2024-02-23,Asia East,Compute,631,706,121.15,98.33,1.28,0,186.0,162.0,326.3333333333333,1
2024-02-23,Asia East,Compute,510,541,96.99,97.71,1.25,0,631.0,186.0,442.3333333333333,1
2024-02-23,Asia East,Compute,502,593,64.1,98.21,1.02,0,510.0,631.0,547.6666666666666,1
2024-02-23,Asia East,Compute,221,268,31.14,98.49,1.34,0,502.0,510.0,411.0,0
2024-02-24,Asia East,Compute,135,165,23.89,97.23,1.19,0,221.0,502.0,286.0,0
2024-02-24,Asia East,Compute,246,303,35.1,99.27,1.23,0,135.0,221.0,200.66666666666666,0
2024-02-24,Asia East,Compute,374,442,63.24,98.83,1.31,0,246.0,135.0,251.66666666666666,0
2024-02-24,Asia East,Compute,95,102,11.99,99.25,1.18,0,374.0,246.0,238.33333333333334,0
2024-02-24,Asia East,Compute,663,787,106.85,97.38,1.48,0,95.0,374.0,377.3333333333333,1
2024-02-24,Asia East,Compute,178,191,30.44,97.01,1.07,0,663.0,95.0,312.0,0
2024-02-24,Asia East,Compute,390,413,51.69,99.96,1.45,0,178.0,663.0,410.3333333333333,0
2024-02-25,Asia East,Compute,412,435,51.78,97.36,1.06,0,390.0,178.0,326.6666666666667,0
2024-02-25,Asia East,Compute,274,332,47.97,99.98,1.5,0,412.0,390.0,358.6666666666667,0
2024-02-25,Asia East,Compute,344,374,43.89,98.35,1.4,0,274.0,412.0,343.3333333333333,0
2024-02-25,Asia East,Compute,264,298,37.38,97.08,1.42,0,344.0,274.0,294.0,0
2024-02-25,Asia East,Compute,387,418,56.76,99.55,1.01,1,264.0,344.0,331.6666666666667,0
2024-02-26,Asia East,Compute,402,468,63.78,97.57,1.05,0,387.0,264.0,351.0,0
2024-02-26,Asia East,Compute,523,624,80.97,98.75,1.41,0,402.0,387.0,437.3333333333333,1
2024-02-26,Asia East,Compute,106,131,16.25,97.68,1.5,0,523.0,402.0,343.6666666666667,0
2024-02-26,Asia East,Compute,197,209,34.91,97.19,0.86,0,106.0,523.0,275.3333333333333,0
2024-02-26,Asia East,Compute,280,316,39.9,98.23,1.24,1,197.0,106.0,194.33333333333334,0
2024-02-27,Asia East,Compute,381,472,64.36,98.97,1.07,0,280.0,197.0,286.0,0
2024-02-27,Asia East,Compute,247,273,48.74,97.67,1.02,0,381.0,280.0,302.6666666666667,0
2024-02-27,Asia East,Compute,324,400,53.06,97.51,1.4,0,247.0,381.0,317.3333333333333,0
2024-02-27,Asia East,Compute,141,155,25.35,99.94,1.43,0,324.0,247.0,237.33333333333334,0
2024-02-27,Asia East,Compute,719,794,137.6,99.02,1.46,0,141.0,324.0,394.6666666666667,1
2024-02-28,Asia East,Compute,275,296,38.96,98.02,0.98,1,719.0,141.0,378.3333333333333,0
2024-02-28,Asia East,Compute,340,405,65.58,98.06,1.32,0,275.0,719.0,444.6666666666667,0
2024-02-28,Asia East,Compute,535,623,78.59,98.38,1.35,0,340.0,275.0,383.3333333333333,1
2024-02-29,Asia East,Compute,46,50,7.32,99.14,0.85,0,535.0,340.0,307.0,0
2024-02-29,Asia East,Compute,198,222,38.49,97.37,1.24,0,46.0,535.0,259.6666666666667,0
2024-02-29,Asia East,Compute,130,153,16.91,98.18,1.18,0,198.0,46.0,124.66666666666667,0
2024-02-29,Asia East,Compute,125,147,24.42,99.42,0.94,0,130.0,198.0,151.0,0
2024-03-01,Asia East,Compute,391,465,71.01,99.24,1.09,0,125.0,130.0,215.33333333333334,0
2024-03-01,Asia East,Compute,71,86,10.46,97.78,0.98,0,391.0,125.0,195.66666666666666,0
2024-03-01,Asia East,Compute,96,118,11.94,99.89,1.0,0,71.0,391.0,186.0,0
2024-03-01,Asia East,Compute,249,268,36.29,99.55,0.96,0,96.0,71.0,138.66666666666666,0
2024-03-01,Asia East,Compute,154,190,20.22,98.48,1.43,0,249.0,96.0,166.33333333333334,0
2024-03-01,Asia East,Compute,449,473,66.88,99.32,0.9,0,154.0,249.0,284.0,0
2024-03-01,Asia East,Compute,305,342,53.15,99.36,1.49,0,449.0,154.0,302.6666666666667,0
2024-03-02,Asia East,Compute,113,125,15.06,97.25,1.1,1,305.0,449.0,289.0,0
2024-03-02,Asia East,Compute,457,566,69.77,99.11,1.26,0,113.0,305.0,291.6666666666667,0
2024-03-02,Asia East,Compute,315,361,54.37,99.76,1.32,0,457.0,113.0,295.0,0
2024-03-02,Asia East,Compute,187,204,24.19,98.92,1.04,0,315.0,457.0,319.6666666666667,0
2024-03-02,Asia East,Compute,62,72,7.86,98.28,1.01,0,187.0,315.0,188.0,0
2024-03-02,Asia East,Compute,250,272,36.44,99.9,1.09,0,62.0,187.0,166.33333333333334,0
2024-03-02,Asia East,Compute,317,395,42.76,97.85,1.47,0,250.0,62.0,209.66666666666666,0
2024-03-02,Asia East,Compute,699,854,137.13,99.92,1.41,0,317.0,250.0,422.0,1
2024-03-02,Asia East,Compute,431,532,58.94,99.87,1.27,0,699.0,317.0,482.3333333333333,0
2024-03-03,Asia East,Compute,508,580,63.6,97.4,1.03,0,431.0,699.0,546.0,1
2024-03-03,Asia East,Compute,245,271,42.74,97.1,0.82,0,508.0,431.0,394.6666666666667,0
2024-03-03,Asia East,Compute,301,328,52.66,98.22,1.22,0,245.0,508.0,351.3333333333333,0
2024-03-03,Asia East,Compute,118,138,17.31,98.8,1.16,0,301.0,245.0,221.33333333333334,0
2024-03-04,Asia East,Compute,681,804,95.59,97.31,1.45,0,118.0,301.0,366.6666666666667,1
2024-03-04,Asia East,Compute,248,296,36.11,99.71,1.1,0,681.0,118.0,349.0,0
2024-03-04,Asia East,Compute,138,170,25.71,98.18,1.49,0,248.0,681.0,355.6666666666667,0
2024-03-04,Asia East,Compute,79,92,10.83,98.32,1.06,0,138.0,248.0,155.0,0
2024-03-04,Asia East,Compute,172,188,28.99,98.82,0.92,0,79.0,138.0,129.66666666666666,0
2024-03-04,Asia East,Compute,160,183,26.1,98.39,0.8,0,172.0,79.0,137.0,0
2024-03-05,Asia East,Compute,264,287,50.13,98.95,1.26,0,160.0,172.0,198.66666666666666,0
2024-03-05,Asia East,Compute,227,259,28.52,98.83,1.08,0,264.0,160.0,217.0,0
2024-03-05,Asia East,Compute,341,392,65.46,98.77,0.96,0,227.0,264.0,277.3333333333333,0
2024-03-05,Asia East,Compute,309,376,42.65,97.92,1.41,1,341.0,227.0,292.3333333333333,0
2024-03-05,Asia East,Compute,211,233,32.8,98.25,1.48,0,309.0,341.0,287.0,0
2024-03-05,Asia East,Compute,330,380,55.59,97.65,1.18,0,211.0,309.0,283.3333333333333,0
2024-03-05,Asia East,Compute,558,610,101.78,98.05,1.25,0,330.0,211.0,366.3333333333333,1
2024-03-05,Asia East,Compute,325,365,54.17,99.07,1.21,0,558.0,330.0,404.3333333333333,0
2024-03-05,Asia East,Compute,640,749,126.81,97.75,1.41,0,325.0,558.0,507.6666666666667,1
2024-03-05,Asia East,Compute,565,620,75.59,97.27,1.35,0,640.0,325.0,510.0,1
2024-03-06,Asia East,Compute,352,382,49.92,97.31,0.97,0,565.0,640.0,519.0,0
2024-03-06,Asia East,Compute,152,186,28.98,97.84,1.02,1,352.0,565.0,356.3333333333333,0
2024-03-06,Asia East,Compute,370,434,46.71,98.66,1.43,0,152.0,352.0,291.3333333333333,0
2024-03-06,Asia East,Compute,172,196,21.85,99.41,1.44,0,370.0,152.0,231.33333333333334,0
2024-03-07,Asia East,Compute,374,406,54.25,97.77,0.82,0,172.0,370.0,305.3333333333333,0
2024-03-07,Asia East,Compute,201,235,27.37,98.9,1.16,0,374.0,172.0,249.0,0
2024-03-07,Asia East,Compute,115,130,22.11,98.51,1.33,1,201.0,374.0,230.0,0
2024-03-07,Asia East,Compute,179,199,33.95,97.79,1.31,1,115.0,201.0,165.0,0
2024-03-07,Asia East,Compute,153,164,21.61,99.31,1.36,1,179.0,115.0,149.0,0
2024-03-07,Asia East,Compute,280,321,38.48,97.86,0.95,0,153.0,179.0,204.0,0
2024-03-08,Asia East,Compute,569,608,83.69,98.3,1.42,0,280.0,153.0,334.0,1
2024-03-08,Asia East,Compute,390,416,61.74,98.12,1.48,0,569.0,280.0,413.0,0
2024-03-08,Asia East,Compute,691,783,127.46,99.83,1.49,0,390.0,569.0,550.0,1
2024-03-08,Asia East,Compute,292,349,49.89,97.87,1.45,0,691.0,390.0,457.6666666666667,0
2024-03-08,Asia East,Compute,720,858,120.45,99.76,1.48,0,292.0,691.0,567.6666666666666,1
2024-03-09,Asia East,Compute,562,616,101.33,97.45,1.41,0,720.0,292.0,524.6666666666666,1
2024-03-09,Asia East,Compute,63,70,7.6,97.26,1.15,0,562.0,720.0,448.3333333333333,0
2024-03-09,Asia East,Compute,126,150,15.55,98.09,1.36,0,63.0,562.0,250.33333333333334,0
2024-03-10,Asia East,Compute,377,455,54.65,97.47,1.09,0,126.0,63.0,188.66666666666666,0
2024-03-10,Asia East,Compute,78,94,14.85,97.66,0.94,1,377.0,126.0,193.66666666666666,0
2024-03-10,Asia East,Compute,82,100,16.26,98.06,0.99,0,78.0,377.0,179.0,0
2024-03-10,Asia East,Compute,82,97,15.63,97.27,1.0,0,82.0,78.0,80.66666666666667,0
2024-03-10,Asia East,Compute,330,365,63.33,97.99,0.96,0,82.0,82.0,164.66666666666666,0
2024-03-10,Asia East,Compute,168,190,23.52,98.85,1.18,1,330.0,82.0,193.33333333333334,0
2024-03-10,Asia East,Compute,460,497,74.03,97.51,1.48,0,168.0,330.0,319.3333333333333,0
2024-03-10,Asia East,Compute,284,311,47.01,99.08,1.34,0,460.0,168.0,304.0,0
2024-03-11,Asia East,Compute,491,593,77.35,97.95,1.37,0,284.0,460.0,411.6666666666667,1
2024-03-11,Asia East,Compute,129,159,16.29,97.92,0.87,0,491.0,284.0,301.3333333333333,0
2024-03-11,Asia East,Compute,124,149,20.13,97.08,1.07,0,129.0,491.0,248.0,0
2024-03-11,Asia East,Compute,734,829,139.25,97.28,1.48,0,124.0,129.0,329.0,1
2024-03-12,Asia East,Compute,358,408,51.19,99.48,1.02,0,734.0,124.0,405.3333333333333,0
2024-03-12,Asia East,Compute,637,737,100.43,99.47,1.44,0,358.0,734.0,576.3333333333334,1
2024-03-12,Asia East,Compute,717,767,90.36,98.75,1.44,0,637.0,358.0,570.6666666666666,1
2024-03-12,Asia East,Compute,342,416,62.9,97.0,1.35,0,717.0,637.0,565.3333333333334,0
2024-03-12,Asia East,Compute,279,348,38.72,99.25,0.88,0,342.0,717.0,446.0,0
2024-03-12,Asia East,Compute,469,538,60.96,97.62,0.95,0,279.0,342.0,363.3333333333333,1
2024-03-12,Asia East,Compute,104,124,18.18,97.82,1.23,1,469.0,279.0,284.0,0
2024-03-13,Asia East,Compute,305,343,45.22,98.25,1.27,1,104.0,469.0,292.6666666666667,0
2024-03-13,Asia East,Compute,562,600,71.27,99.14,1.33,0,305.0,104.0,323.6666666666667,1
2024-03-13,Asia East,Compute,100,113,13.51,99.11,0.89,0,562.0,305.0,322.3333333333333,0
2024-03-13,Asia East,Compute,386,429,73.3,99.19,1.48,0,100.0,562.0,349.3333333333333,0
2024-03-13,Asia East,Compute,242,273,38.34,97.41,0.87,0,386.0,100.0,242.66666666666666,0
2024-03-13,Asia East,Compute,212,235,27.33,98.75,1.37,1,242.0,386.0,280.0,0
2024-03-13,Asia East,Compute,160,183,28.63,99.84,1.16,0,212.0,242.0,204.66666666666666,0
2024-03-14,Asia East,Compute,439,500,66.61,98.05,1.12,1,160.0,212.0,270.3333333333333,0
2024-03-14,Asia East,Compute,108,125,20.81,97.39,1.43,0,439.0,160.0,235.66666666666666,0
2024-03-14,Asia East,Compute,261,318,47.08,99.76,1.39,0,108.0,439.0,269.3333333333333,0
2024-03-14,Asia East,Compute,91,105,14.36,99.46,1.32,0,261.0,108.0,153.33333333333334,0
2024-03-14,Asia East,Compute,476,588,82.33,98.84,1.0,0,91.0,261.0,276.0,1
2024-03-14,Asia East,Compute,67,77,11.94,97.66,1.27,0,476.0,91.0,211.33333333333334,0
2024-03-14,Asia East,Compute,572,701,81.23,98.2,1.26,0,67.0,476.0,371.6666666666667,1
2024-03-15,Asia East,Compute,375,453,64.62,99.07,1.48,1,572.0,67.0,338.0,0
2024-03-15,Asia East,Compute,212,262,33.53,97.01,1.07,0,375.0,572.0,386.3333333333333,0
2024-03-15,Asia East,Compute,483,592,83.51,97.64,1.18,0,212.0,375.0,356.6666666666667,1
2024-03-15,Asia East,Compute,251,278,31.67,98.09,0.88,0,483.0,212.0,315.3333333333333,0
2024-03-15,Asia East,Compute,590,686,80.77,97.47,1.48,0,251.0,483.0,441.3333333333333,1
2024-03-15,Asia East,Compute,435,482,72.85,97.95,1.03,0,590.0,251.0,425.3333333333333,0
2024-03-16,Asia East,Compute,291,329,57.28,99.19,1.12,0,435.0,590.0,438.6666666666667,0
2024-03-16,Asia East,Compute,427,466,64.26,98.23,1.26,0,291.0,435.0,384.3333333333333,0
2024-03-16,Asia East,Compute,346,425,64.66,98.0,1.1,0,427.0,291.0,354.6666666666667,0
2024-03-16,Asia East,Compute,427,494,55.09,99.57,0.91,0,346.0,427.0,400.0,0
2024-03-16,Asia East,Compute,314,335,58.84,99.11,0.82,1,427.0,346.0,362.3333333333333,0
2024-03-16,Asia East,Compute,44,54,8.08,99.9,0.81,1,314.0,427.0,261.6666666666667,0
2024-03-17,Asia East,Compute,134,158,16.68,99.53,1.34,0,44.0,314.0,164.0,0
2024-03-17,Asia East,Compute,433,482,57.18,99.17,1.27,0,134.0,44.0,203.66666666666666,0
2024-03-17,Asia East,Compute,402,450,56.15,99.89,1.47,0,433.0,134.0,323.0,0
2024-03-17,Asia East,Compute,492,553,60.65,98.08,1.28,0,402.0,433.0,442.3333333333333,1
2024-03-17,Asia East,Compute,127,133,20.2,99.2,0.9,0,492.0,402.0,340.3333333333333,0
2024-03-17,Asia East,Compute,40,48,4.98,97.81,0.99,1,127.0,492.0,219.66666666666666,0
2024-03-18,Asia East,Compute,398,445,48.15,98.43,0.95,0,40.0,127.0,188.33333333333334,0
2024-03-18,Asia East,Compute,453,476,76.81,99.52,0.98,0,398.0,40.0,297.0,0
2024-03-18,Asia East,Compute,218,249,28.79,97.31,1.2,0,453.0,398.0,356.3333333333333,0
2024-03-18,Asia East,Compute,415,500,72.17,98.39,1.34,0,218.0,453.0,362.0,0
2024-03-18,Asia East,Compute,309,377,54.39,98.62,1.08,0,415.0,218.0,314.0,0
2024-03-18,Asia East,Compute,626,694,91.69,99.69,1.42,0,309.0,415.0,450.0,1
2024-03-19,Asia East,Compute,609,746,97.57,99.94,1.31,0,626.0,309.0,514.6666666666666,1
2024-03-19,Asia East,Compute,247,308,44.84,97.88,1.02,0,609.0,626.0,494.0,0
2024-03-19,Asia East,Compute,156,165,23.91,97.43,0.84,0,247.0,609.0,337.3333333333333,0
2024-03-19,Asia East,Compute,421,473,58.11,97.98,0.86,0,156.0,247.0,274.6666666666667,0
2024-03-19,Asia East,Compute,257,306,41.39,97.05,1.47,0,421.0,156.0,278.0,0
2024-03-19,Asia East,Compute,286,324,34.43,97.61,1.28,0,257.0,421.0,321.3333333333333,0
2024-03-19,Asia East,Compute,228,277,30.52,97.91,1.43,0,286.0,257.0,257.0,0
2024-03-20,Asia East,Compute,484,557,61.35,97.41,1.22,0,228.0,286.0,332.6666666666667,1
2024-03-20,Asia East,Compute,301,352,49.11,98.6,0.97,1,484.0,228.0,337.6666666666667,0
2024-03-20,Asia East,Compute,204,250,35.82,97.88,1.02,0,301.0,484.0,329.6666666666667,0
2024-03-20,Asia East,Compute,222,252,36.9,97.17,1.19,1,204.0,301.0,242.33333333333334,0
2024-03-20,Asia East,Compute,76,89,13.8,97.67,0.99,0,222.0,204.0,167.33333333333334,0
2024-03-21,Asia East,Compute,368,392,50.66,98.77,1.19,0,76.0,222.0,222.0,0
2024-03-22,Asia East,Compute,187,210,31.56,98.96,1.16,0,368.0,76.0,210.33333333333334,0
2024-03-22,Asia East,Compute,552,662,97.59,98.19,1.41,1,187.0,368.0,369.0,1
2024-03-22,Asia East,Compute,597,669,115.37,98.88,1.41,0,552.0,187.0,445.3333333333333,1
2024-03-22,Asia East,Compute,272,305,44.28,98.41,0.94,0,597.0,552.0,473.6666666666667,0
2024-03-22,Asia East,Compute,306,333,39.0,99.39,1.32,0,272.0,597.0,391.6666666666667,0
2024-03-22,Asia East,Compute,292,343,55.59,99.38,0.99,0,306.0,272.0,290.0,0
2024-03-22,Asia East,Compute,721,825,142.23,98.99,1.47,0,292.0,306.0,439.6666666666667,1
2024-03-22,Asia East,Compute,118,141,14.78,98.6,1.35,0,721.0,292.0,377.0,0
2024-03-23,Asia East,Compute,126,144,19.54,97.8,1.32,1,118.0,721.0,321.6666666666667,0
2024-03-23,Asia East,Compute,90,101,13.42,97.79,1.09,0,126.0,118.0,111.33333333333333,0
2024-03-23,Asia East,Compute,108,119,15.61,98.19,1.26,0,90.0,126.0,108.0,0
2024-03-23,Asia East,Compute,465,547,78.83,98.42,1.02,0,108.0,90.0,221.0,0
2024-03-23,Asia East,Compute,492,609,65.62,97.72,1.24,1,465.0,108.0,355.0,1
2024-03-23,Asia East,Compute,80,85,9.99,97.05,1.1,1,492.0,465.0,345.6666666666667,0
2024-03-23,Asia East,Compute,155,167,29.31,97.19,0.88,0,80.0,492.0,242.33333333333334,0
2024-03-23,Asia East,Compute,292,330,37.19,99.46,1.31,0,155.0,80.0,175.66666666666666,0
2024-03-23,Asia East,Compute,239,267,36.35,99.42,1.19,0,292.0,155.0,228.66666666666666,0
2024-03-23,Asia East,Compute,214,252,30.97,99.41,1.03,0,239.0,292.0,248.33333333333334,0
2024-03-24,Asia East,Compute,227,267,43.16,99.97,0.88,0,214.0,239.0,226.66666666666666,0
2024-03-24,Asia East,Compute,355,406,65.27,97.54,0.98,0,227.0,214.0,265.3333333333333,0
2024-03-24,Asia East,Compute,521,577,82.91,99.72,1.18,0,355.0,227.0,367.6666666666667,1
2024-03-24,Asia East,Compute,423,474,65.88,99.31,1.25,0,521.0,355.0,433.0,0
2024-03-24,Asia East,Compute,400,474,56.91,99.15,1.27,0,423.0,521.0,448.0,0
2024-03-24,Asia East,Compute,411,463,63.71,99.58,1.4,0,400.0,423.0,411.3333333333333,0
2024-03-25,Asia East,Compute,700,811,106.78,97.92,1.46,0,411.0,400.0,503.6666666666667,1
2024-03-25,Asia East,Compute,440,492,55.09,99.57,0.93,0,700.0,411.0,517.0,0
2024-03-25,Asia East,Compute,185,195,23.79,98.74,1.37,1,440.0,700.0,441.6666666666667,0
2024-03-25,Asia East,Compute,166,198,31.39,98.23,0.88,1,185.0,440.0,263.6666666666667,0
2024-03-25,Asia East,Compute,102,110,15.07,97.6,1.14,0,166.0,185.0,151.0,0
2024-03-26,Asia East,Compute,98,112,13.09,99.53,0.9,0,102.0,166.0,122.0,0
2024-03-26,Asia East,Compute,195,208,25.2,97.9,1.11,0,98.0,102.0,131.66666666666666,0
2024-03-26,Asia East,Compute,201,235,38.47,97.08,1.06,0,195.0,98.0,164.66666666666666,0
2024-03-27,Asia East,Compute,468,516,79.69,98.23,1.29,1,201.0,195.0,288.0,1
2024-03-27,Asia East,Compute,417,491,70.81,98.25,0.99,0,468.0,201.0,362.0,0
2024-03-27,Asia East,Compute,94,106,13.21,98.68,1.47,1,417.0,468.0,326.3333333333333,0
2024-03-28,Asia East,Compute,487,514,71.32,99.09,1.1,0,94.0,417.0,332.6666666666667,1
2024-03-28,Asia East,Compute,244,290,43.72,98.28,0.93,0,487.0,94.0,275.0,0
2024-03-28,Asia East,Compute,79,94,12.12,98.83,0.96,0,244.0,487.0,270.0,0
2024-03-28,Asia East,Compute,257,310,33.64,97.03,1.02,0,79.0,244.0,193.33333333333334,0
2024-03-29,Asia East,Compute,673,717,134.31,98.58,1.5,0,257.0,79.0,336.3333333333333,1
2024-03-29,Asia East,Compute,317,364,44.73,98.65,1.49,0,673.0,257.0,415.6666666666667,0
2024-03-29,Asia East,Compute,340,389,51.85,98.67,1.4,0,317.0,673.0,443.3333333333333,0
2024-03-29,Asia East,Compute,201,232,28.98,97.36,0.97,1,340.0,317.0,286.0,0
2024-03-29,Asia East,Compute,610,675,112.87,97.32,1.47,0,201.0,340.0,383.6666666666667,1
2024-03-29,Asia East,Compute,519,595,98.43,98.1,1.24,0,610.0,201.0,443.3333333333333,1
2024-03-30,Asia East,Compute,239,277,36.85,97.94,0.93,0,519.0,610.0,456.0,0
2024-03-30,Asia East,Compute,311,338,46.28,97.1,1.06,0,239.0,519.0,356.3333333333333,0
2024-03-31,Asia East,Compute,277,317,36.32,98.45,0.91,1,311.0,239.0,275.6666666666667,0
2024-03-31,Asia East,Compute,175,193,23.87,99.12,1.36,1,277.0,311.0,254.33333333333334,0
2024-03-31,Asia East,Compute,83,97,12.24,98.22,1.39,1,175.0,277.0,178.33333333333334,0
2024-03-31,Asia East,Compute,362,405,48.8,98.84,1.04,0,83.0,175.0,206.66666666666666,0
2024-03-31,Asia East,Compute,299,339,48.48,99.88,1.05,0,362.0,83.0,248.0,0
2024-03-31,Asia East,Compute,125,141,16.63,98.0,0.97,0,299.0,362.0,262.0,0
2024-03-31,Asia East,Compute,435,466,84.14,98.77,1.1,0,125.0,299.0,286.3333333333333,0
2024-04-01,Asia East,Compute,572,651,109.89,97.54,1.39,0,435.0,125.0,377.3333333333333,1
2024-04-01,Asia East,Compute,140,149,26.24,99.61,0.8,0,572.0,435.0,382.3333333333333,0
2024-04-02,Asia East,Compute,152,171,19.52,98.75,0.87,0,140.0,572.0,288.0,0
2024-04-02,Asia East,Compute,354,385,52.71,99.27,1.23,1,152.0,140.0,215.33333333333334,0
2024-04-02,Asia East,Compute,186,201,25.38,98.07,1.26,0,354.0,152.0,230.66666666666666,0
2024-04-03,Asia East,Compute,407,450,60.3,99.39,1.16,0,186.0,354.0,315.6666666666667,0
2024-04-03,Asia East,Compute,482,587,70.16,99.01,1.49,0,407.0,186.0,358.3333333333333,1
2024-04-03,Asia East,Compute,467,508,93.01,97.53,1.42,0,482.0,407.0,452.0,1
2024-04-03,Asia East,Compute,215,267,41.45,97.25,0.81,0,467.0,482.0,388.0,0
2024-04-03,Asia East,Compute,256,285,50.56,99.37,0.81,1,215.0,467.0,312.6666666666667,0
2024-04-03,Asia East,Compute,149,175,22.53,97.49,1.36,0,256.0,215.0,206.66666666666666,0
2024-04-03,Asia East,Compute,245,260,35.55,98.88,0.99,1,149.0,256.0,216.66666666666666,0
2024-04-03,Asia East,Compute,630,667,77.62,99.42,1.37,0,245.0,149.0,341.3333333333333,1
2024-04-03,Asia East,Compute,91,97,13.17,99.7,0.91,1,630.0,245.0,322.0,0
2024-04-03,Asia East,Compute,305,350,44.57,97.92,1.4,0,91.0,630.0,342.0,0
2024-04-04,Asia East,Compute,296,328,48.75,98.65,0.85,1,305.0,91.0,230.66666666666666,0
2024-04-04,Asia East,Compute,113,136,17.18,99.91,1.06,0,296.0,305.0,238.0,0
2024-04-04,Asia East,Compute,173,184,25.7,98.24,1.11,1,113.0,296.0,194.0,0
2024-04-05,Asia East,Compute,380,463,56.16,99.41,0.97,0,173.0,113.0,222.0,0
2024-04-05,Asia East,Compute,386,452,76.18,98.52,1.45,1,380.0,173.0,313.0,0
2024-04-05,Asia East,Compute,467,575,85.74,97.57,1.01,0,386.0,380.0,411.0,1
2024-04-05,Asia East,Compute,226,247,34.12,99.39,1.1,0,467.0,386.0,359.6666666666667,0
2024-04-05,Asia East,Compute,336,390,45.75,97.57,0.97,0,226.0,467.0,343.0,0
2024-04-06,Asia East,Compute,390,454,73.11,97.21,1.02,0,336.0,226.0,317.3333333333333,0
2024-04-06,Asia East,Compute,372,463,46.39,98.33,1.05,0,390.0,336.0,366.0,0
2024-04-06,Asia East,Compute,186,195,30.22,99.1,1.17,0,372.0,390.0,316.0,0
2024-04-06,Asia East,Compute,499,585,61.69,97.92,1.38,0,186.0,372.0,352.3333333333333,1
2024-04-06,Asia East,Compute,144,168,17.72,98.84,1.27,0,499.0,186.0,276.3333333333333,0
2024-04-06,Asia East,Compute,340,370,51.32,99.3,0.85,0,144.0,499.0,327.6666666666667,0
2024-04-06,Asia East,Compute,125,141,21.79,98.17,0.99,1,340.0,144.0,203.0,0
2024-04-06,Asia East,Compute,292,326,40.58,98.1,1.13,1,125.0,340.0,252.33333333333334,0
2024-04-06,Asia East,Compute,571,607,89.63,98.92,1.23,0,292.0,125.0,329.3333333333333,1
2024-04-06,Asia East,Compute,640,732,94.09,97.72,1.42,0,571.0,292.0,501.0,1
2024-04-06,Asia East,Compute,450,516,83.39,97.52,1.07,0,640.0,571.0,553.6666666666666,0
2024-04-07,Asia East,Compute,89,94,16.68,99.19,1.34,0,450.0,640.0,393.0,0
2024-04-07,Asia East,Compute,290,353,53.78,97.22,1.27,1,89.0,450.0,276.3333333333333,0
2024-04-07,Asia East,Compute,293,333,37.04,97.07,0.85,1,290.0,89.0,224.0,0
2024-04-07,Asia East,Compute,108,128,13.31,98.57,1.11,0,293.0,290.0,230.33333333333334,0
2024-04-07,Asia East,Compute,414,507,61.44,98.46,1.44,0,108.0,293.0,271.6666666666667,0
2024-04-08,Asia East,Compute,54,59,8.7,97.59,1.34,1,414.0,108.0,192.0,0
2024-04-08,Asia East,Compute,170,201,30.83,97.62,1.25,0,54.0,414.0,212.66666666666666,0
2024-04-08,Asia East,Compute,169,203,33.29,97.82,1.21,0,170.0,54.0,131.0,0
2024-04-08,Asia East,Compute,247,264,42.17,98.37,1.27,0,169.0,170.0,195.33333333333334,0
2024-04-08,Asia East,Compute,397,470,54.08,99.85,1.44,1,247.0,169.0,271.0,0
2024-04-09,Asia East,Compute,148,159,27.99,98.9,1.0,0,397.0,247.0,264.0,0
2024-04-09,Asia East,Compute,480,557,81.45,99.38,1.07,0,148.0,397.0,341.6666666666667,1
